Wall time,Step,Value
1615330458.990694,68,2.0137369632720947
1615330573.15302,69,1.9087601900100708
1615330684.927299,70,1.9070850610733032
1615330802.929634,71,1.9953832626342773
1615330928.042903,72,1.93220853805542
1615331034.604577,73,2.0072362422943115
1615331146.36249,74,1.8282848596572876
1615331258.53266,75,1.8569108247756958
1615331371.516589,76,1.7237046957015991
1615331486.39084,77,1.6761339902877808
1615331603.091477,78,1.753010869026184
1615331725.306133,79,1.7116869688034058
1615331840.910605,80,1.893540620803833
1615331948.330364,81,1.6901761293411255
1615332056.846808,82,1.6585887670516968
1615332167.021445,83,1.7311980724334717
1615332279.046826,84,1.8797956705093384
1615332392.100662,85,1.7911993265151978
1615332504.397289,86,1.7849798202514648
1615332625.467292,87,1.6973342895507812
1615332746.306207,88,1.608517050743103
1615332863.227453,89,1.668399453163147
1615332975.2096,90,1.576631784439087
1615333087.78449,91,1.6051535606384277
1615333202.739838,92,1.689663290977478
1615333329.978167,93,1.5770901441574097
1615333449.06306,94,1.7520363330841064
1615333562.050005,95,1.6511150598526
1615333678.733313,96,1.7307721376419067
1615333794.384996,97,1.636201024055481
1615333916.036284,98,1.7269824743270874
1615334036.596314,99,1.5174963474273682
1615334157.696489,100,1.4836437702178955
1615334278.985774,101,1.7200210094451904
1615334399.229302,102,1.5875250101089478
1615334516.286117,103,1.4053632020950317
1615334637.817029,104,1.4523625373840332
1615334761.384951,105,1.5350719690322876
1615334883.412603,106,1.470310926437378
1615335005.686501,107,1.5938128232955933
1615335127.735917,108,1.5270124673843384
1615335249.423868,109,1.5746990442276
1615335370.855364,110,1.512792706489563
1615335496.204431,111,1.5063750743865967
1615335621.34557,112,1.5477315187454224
1615335745.510423,113,1.5013412237167358
1615335868.396512,114,1.508311152458191
1615335990.826877,115,1.4426580667495728
1615336115.036685,116,1.4686279296875
1615336240.380613,117,1.5206431150436401
1615336362.803836,118,1.4620559215545654
1615336485.123509,119,1.4809813499450684
1615336611.609603,120,1.4665918350219727
1615336740.781564,121,1.4343268871307373
1615336858.195394,122,1.4926190376281738
1615336970.097489,123,1.549242377281189
1615337076.783863,124,1.4472739696502686
1615337185.531565,125,1.5557612180709839
1615337298.504638,126,1.5427238941192627
1615337410.481889,127,1.5081706047058105
1615337521.587813,128,1.514252781867981
1615337634.002257,129,1.3175299167633057
1615337747.187439,130,1.481490969657898
1615337860.79126,131,1.4556611776351929
1615337975.259048,132,1.6203985214233398
1615338088.411118,133,1.493624210357666
1615338203.515901,134,1.5355345010757446
1615338316.022677,135,1.4360971450805664
1615338429.489852,136,1.4017220735549927
1615338542.235668,137,1.4049367904663086
1615338654.995608,138,1.3574929237365723
1615338766.697754,139,1.5506707429885864
1615338879.214071,140,1.3433914184570312
1615338990.907461,141,1.403175950050354
1615339101.777186,142,1.3745238780975342
1615339213.596883,143,1.472123622894287
1615339324.78721,144,1.336516261100769
1615339438.499023,145,1.314307689666748
1615339550.455865,146,1.3980473279953003
1615339661.780829,147,1.2953808307647705
1615339774.292145,148,1.467539668083191
1615339888.008238,149,1.3117121458053589
1615340000.3272,150,1.5559191703796387
1615340112.51026,151,1.4380775690078735
1615340225.405856,152,1.4600248336791992
1615340338.902168,153,1.3494923114776611
1615340451.278862,154,1.3032524585723877
1615340564.101553,155,1.3243916034698486
1615340675.491173,156,1.373286247253418
1615340788.654069,157,1.2669569253921509
1615340901.605579,158,1.4753940105438232
1615341013.298892,159,1.2639564275741577
1615341127.679349,160,1.4556649923324585
1615341241.582965,161,1.5158458948135376
1615341353.573816,162,1.285478115081787
1615341465.868766,163,1.1876946687698364
1615341576.739086,164,1.2104594707489014
1615341689.579201,165,1.1685060262680054
1615341802.662531,166,1.1411272287368774
1615341916.026804,167,1.1704291105270386
1615342027.5419,168,1.1521012783050537
1615342140.611221,169,1.2450363636016846
1615342252.914002,170,1.2038216590881348
1615342364.38562,171,1.190476417541504
1615342474.18769,172,1.118455410003662
1615342584.676276,173,1.1252200603485107
1615342694.923061,174,1.1525052785873413
1615342805.404893,175,1.2014813423156738
1615342916.612471,176,1.1568827629089355
1615343026.809172,177,1.1657803058624268
1615343138.869709,178,1.1306891441345215
1615343249.590936,179,1.1538710594177246
1615343362.230246,180,1.08622407913208
1615343475.739877,181,1.1325675249099731
1615343587.302704,182,1.1546374559402466
1615343699.993349,183,1.1565190553665161
1615343812.514382,184,1.1092263460159302
1615343925.947507,185,1.2186553478240967
1615344037.449244,186,1.1242033243179321
1615344150.900945,187,1.0878008604049683
1615344261.686531,188,1.1167006492614746
1615344374.015147,189,1.0624538660049438
1615344486.802492,190,1.086969256401062
1615344598.686013,191,1.0395094156265259
1615344711.096647,192,1.1059058904647827
1615344820.690203,193,1.0903477668762207
1615344931.830314,194,1.10343337059021
1615345042.921495,195,1.1468913555145264
1615345153.990174,196,1.14487886428833
1615345265.508711,197,1.1097490787506104
1615345376.580404,198,1.119167685508728
1615345487.997831,199,1.1272472143173218
1615345598.624156,200,1.0988421440124512
1615345708.547891,201,1.1584978103637695
1615345819.617892,202,1.0688838958740234
1615345929.846518,203,1.0389057397842407
1615346039.825498,204,1.1376861333847046
1615346149.453726,205,1.0677156448364258
1615346259.800519,206,1.0707684755325317
1615346371.861484,207,1.100608229637146
1615346484.126307,208,1.161095142364502
1615346595.421852,209,1.101383090019226
1615346704.810375,210,1.0810927152633667
1615346815.604378,211,1.057228446006775
1615346924.877394,212,1.0411509275436401
1615347034.365218,213,1.0659396648406982
1615347144.757069,214,1.136942744255066
1615347255.322794,215,1.0296416282653809
1615347365.749382,216,1.0913130044937134
1615347475.984881,217,1.0685498714447021
1615347585.077616,218,1.0556801557540894
1615347695.788104,219,0.987537682056427
1615347806.401545,220,1.090040922164917
1615347916.778316,221,1.086852788925171
1615348028.74941,222,1.13933527469635
1615348140.007834,223,1.0762094259262085
1615348249.163641,224,1.1353256702423096
1615348359.335729,225,1.10539972782135
1615348469.131069,226,1.069551706314087
1615348578.673656,227,1.0720106363296509
1615348687.401987,228,1.0792900323867798
1615348794.892001,229,1.0390534400939941
1615348903.984188,230,1.0783379077911377
1615349013.240425,231,1.0309784412384033
1615349122.26256,232,1.0096192359924316
1615349232.004928,233,1.0535365343093872
1615349338.892553,234,1.0465232133865356
1615349446.350042,235,1.0482887029647827
1615349556.703108,236,1.0935300588607788
1615349666.408368,237,1.0521514415740967
1615349776.064328,238,1.0415685176849365
1615349884.488173,239,1.015871524810791
1615349994.510395,240,1.0111348628997803
1615350104.188595,241,1.0321866273880005
1615350213.610266,242,1.0068817138671875
1615350324.134025,243,1.0354361534118652
1615350434.694778,244,0.9796984195709229
1615350545.875074,245,1.0435830354690552
1615350654.535844,246,1.0183587074279785
1615350763.739125,247,1.012056827545166
1615350873.758115,248,1.0601848363876343
1615350984.581875,249,1.0540634393692017
1615351095.105615,250,1.0209546089172363
1615351204.294667,251,1.009223222732544
1615351314.052647,252,1.0135000944137573
1615351424.68444,253,0.9929318428039551
1615351536.557634,254,1.0027579069137573
1615351646.573726,255,0.963971734046936
1615351758.307086,256,0.9998290538787842
1615351868.899207,257,1.0294342041015625
1615351979.375413,258,1.0239629745483398
1615352089.295485,259,0.9794682264328003
1615352198.698102,260,0.9841893911361694
1615352310.334334,261,1.0005362033843994
1615352422.793147,262,0.9740091562271118
1615352530.908686,263,0.9555646777153015
1615352640.687239,264,0.9916427731513977
1615352750.613704,265,1.0075936317443848
1615352861.931814,266,0.9356043338775635
1615352971.284897,267,0.9606536626815796
1615353079.492613,268,0.9440655708312988
1615353190.500701,269,1.0030641555786133
1615353297.728758,270,0.9460400938987732
1615353408.081126,271,0.9560499787330627
1615353519.689415,272,0.9795926809310913
1615353632.087678,273,0.9348392486572266
1615353742.32659,274,0.9107028841972351
1615353850.672488,275,0.8934845924377441
1615353958.086687,276,0.9137066602706909
1615354066.299824,277,0.856558620929718
1615354175.198561,278,0.8642230033874512
1615354283.634405,279,0.9294149279594421
1615354392.026935,280,0.8501489758491516
1615354500.282584,281,0.8718258142471313
1615354609.19244,282,0.9042450785636902
1615354719.893381,283,0.9122709035873413
1615354829.010705,284,0.8895317316055298
1615354940.682207,285,0.9192562103271484
1615355050.186918,286,0.8754683136940002
1615355159.704713,287,0.8536020517349243
1615355270.61282,288,0.8833892345428467
1615355380.860305,289,0.8928598761558533
1615355490.214469,290,0.9225876331329346
1615355599.178397,291,0.8583207726478577
1615355709.262226,292,0.9062564373016357
1615355820.200216,293,0.8732810020446777
1615355927.989202,294,0.8779123425483704
1615356037.787065,295,0.9322163462638855
1615356146.895856,296,0.861372172832489
1615356257.705009,297,0.8769876956939697
1615356367.4803,298,0.8857444524765015
1615356478.394168,299,0.8567635416984558
